range_counter,time,requester_id,requester_position_x,requester_position_y,requester_position_z,requester_velocity_x,requester_velocity_y,requester_velocity_z,receiver_id,receiver_position_x,receiver_position_y,receiver_position_z,range_measurement,true_range
16,1.606695351999918e9,3,-1.5026985810988517e6,1.4506380007894903e6,6.609576324559897e6,-1746.3433390807843,7187.484889101921,-1967.3185925428022,4,-1.5026968310786688e6,1.4506583878819288e6,6.609742365701244e6,165.8689442510398,167.29721076145142
17,1.606695411999918e9,3,-1.6023209516905202e6,1.8789287809658148e6,6.477418518544868e6,-1573.3715102194083,7083.542264552492,-2436.3682878168784,1,-1.602156681833319e6,1.878922157540712e6,6.477605529372059e6,249.76226682449897,249.00101451950286
17,1.606695411999918e9,3,-1.6023209516905202e6,1.8789287809658148e6,6.477418518544868e6,-1573.3715102194083,7083.542264552492,-2436.3682878168784,2,-1.6021337880764697e6,1.8790531612443358e6,6.477555203290239e6,256.9712706653956,263.0273592739455
17,1.606695411999918e9,3,-1.6023209516905202e6,1.8789287809658148e6,6.477418518544868e6,-1573.3715102194083,7083.542264552492,-2436.3682878168784,4,-1.6023208373663807e6,1.8789498956071879e6,6.477601644580811e6,183.05991899843977,184.33932350626628
18,1.606695471999918e9,3,-1.6913896554626203e6,2.300027451341286e6,6.317420791157649e6,-1394.7249962129329,6947.823134899838,-2894.9862630202956,1,-1.6912223276289846e6,2.3000201823802716e6,6.317624406238613e6,263.4613770636602,263.64852151938345
18,1.606695471999918e9,3,-1.6913896554626203e6,2.300027451341286e6,6.317420791157649e6,-1394.7249962129329,6947.823134899838,-2894.9862630202956,2,-1.6911977833420911e6,2.300155417710438e6,6.3175692829387095e6,273.2117781786921,274.299309720007
18,1.606695471999918e9,3,-1.6913896554626203e6,2.300027451341286e6,6.317420791157649e6,-1394.7249962129329,6947.823134899838,-2894.9862630202956,4,-1.6913916933018076e6,2.3000498370297467e6,6.31762234191553e6,203.0840751897108,202.8003447702433
19,1.606695531999918e9,3,-1.7695950953579436e6,2.712042375014421e6,6.13026795335442e6,-1211.4361581726876,6780.849416223079,-3341.216504735914,1,-1.7694258729658052e6,2.712035077378042e6,6.130488970304283e6,279.19580986398626,278.4563980671989
19,1.606695531999918e9,3,-1.7695950953579436e6,2.712042375014421e6,6.13026795335442e6,-1211.4361581726876,6780.849416223079,-3341.216504735914,2,-1.7693997128201497e6,2.712173904382277e6,6.130429151848454e6,284.57031288427675,285.4106955986154
19,1.606695531999918e9,3,-1.7695950953579436e6,2.712042375014421e6,6.13026795335442e6,-1211.4361581726876,6780.849416223079,-3341.216504735914,4,-1.7695998624315292e6,2.7120667749767536e6,6.130489311207297e6,220.3166947737677,222.74959524715035
20,1.606695591999918e9,3,-1.836690083425417e6,3.113117439697121e6,5.916760734553304e6,-1024.5520489151363,6583.283082296518,-3773.1523820985512,1,-1.8365201756988948e6,3.113110885369754e6,5.916999908034485e6,292.2946377873006,293.4545089780936
20,1.606695591999918e9,3,-1.836690083425417e6,3.113117439697121e6,5.916760734553304e6,-1024.5520489151363,6583.283082296518,-3773.1523820985512,2,-1.8364924650819004e6,3.1132526708035236e6,5.916935589438467e6,295.9950524258512,296.5041191937117
20,1.606695591999918e9,3,-1.836690083425417e6,3.113117439697121e6,5.916760734553304e6,-1024.5520489151363,6583.283082296518,-3773.1523820985512,4,-1.8366982143013861e6,3.1131448145840145e6,5.917003300818131e6,244.5952139717709,244.2414551400821
21,1.606695651999918e9,3,-1.8924905514026785e6,3.501440413770042e6,5.677812584908239e6,-835.1290323440091,6355.924308557251,-4188.94447178913,1,-1.89232120490056e6,3.5014355328034125e6,5.67807060759768e6,306.77703148316346,308.6709735000873
21,1.606695651999918e9,3,-1.8924905514026785e6,3.501440413770042e6,5.677812584908239e6,-835.1290323440091,6355.924308557251,-4188.94447178913,2,-1.892292043387988e6,3.501579666070674e6,5.6780020784578705e6,306.8446414851736,307.74086579435544
21,1.606695651999918e9,3,-1.8924905514026785e6,3.501440413770042e6,5.677812584908239e6,-835.1290323440091,6355.924308557251,-4188.94447178913,4,-1.8925027335983552e6,3.5014719575116453e6,5.678077753163539e6,267.39740448220425,267.3155759487863
22,1.606695711999918e9,3,-1.9368759884772361e6,3.8752511456930437e6,5.414446008658081e6,-644.2274461132264,6099.709007748658,-4586.808353642886,1,-1.9367084778670305e6,3.87524902720304e6,5.414723491529322e6,325.9027930642289,324.13120239103347
22,1.606695711999918e9,3,-1.9368759884772361e6,3.8752511456930437e6,5.414446008658081e6,-644.2274461132264,6099.709007748658,-4586.808353642886,2,-1.9366780018773673e6,3.8753949363098796e6,5.414651135543932e6,318.82253073482303,319.2984098247043
22,1.606695711999918e9,3,-1.9368759884772361e6,3.8752511456930437e6,5.414446008658081e6,-644.2274461132264,6099.709007748658,-4586.808353642886,4,-1.936892956307302e6,3.875288298065685e6,5.414735135512443e6,291.3954386884545,291.9975067757976
23,1.606695771999918e9,3,-1.9697894543827283e6,4.232849651835838e6,5.127788432216872e6,-452.9060354287116,5815.705744722356,-4965.032317990665,1,-1.9696250723474799e6,4.232851541788767e6,5.128085884849185e6,340.9091490939901,339.85746115721355
23,1.606695771999918e9,3,-1.9697894543827283e6,4.232849651835838e6,5.127788432216872e6,-452.9060354287116,5815.705744722356,-4965.032317990665,2,-1.9695934574100722e6,4.232998710567056e6,5.128010176397099e6,331.3139657125318,331.36656455812107
23,1.606695771999918e9,3,-1.9697894543827283e6,4.232849651835838e6,5.127788432216872e6,-452.9060354287116,5815.705744722356,-4965.032317990665,4,-1.9698119814909815e6,4.232894106858043e6,5.128102806205946e6,317.7046096483312,318.2997402001642
24,1.606695831999918e9,3,-1.9912373616579345e6,4.572603943718343e6,4.8190676136021465e6,-262.2165826956408,5505.111957189165,-5321.984931328304,1,-1.991077408009381e6,4.57261124004901e6,4.819385424818713e6,356.84479992232855,355.8684806250501
24,1.606695831999918e9,3,-1.9912373616579345e6,4.572603943718343e6,4.8190676136021465e6,-262.2165826956408,5505.111957189165,-5321.984931328304,2,-1.9910448699693473e6,4.57275922419816e6,4.819306923822768e6,344.33428740300667,344.14307966483966
24,1.606695831999918e9,3,-1.9912373616579345e6,4.572603943718343e6,4.8190676136021465e6,-262.2165826956408,5505.111957189165,-5321.984931328304,4,-1.991266251919217e6,4.572657654245135e6,4.819408422517069e6,347.5271242967658,346.2227380974711
25,1.606695891999918e9,3,-2.0012888843105228e6,4.892957635908287e6,4.489606604363107e6,-73.19845107353136,5169.249512869069,-5656.122380280345,1,-2.00113465425507e6,4.8929718808729695e6,4.489945023459088e6,374.0703993038057,372.17914174269555
25,1.606695891999918e9,3,-2.0012888843105228e6,4.892957635908287e6,4.489606604363107e6,-73.19845107353136,5169.249512869069,-5656.122380280345,2,-2.0011014498470635e6,4.893120324778168e6,4.489864366780655e6,356.8116956545373,357.8279060888624
25,1.606695891999918e9,3,-2.0012888843105228e6,4.892957635908287e6,4.489606604363107e6,-73.19845107353136,5169.249512869069,-5656.122380280345,4,-2.0013249609693217e6,4.89302281433038e6,4.489974901249965e6,373.9116837210074,375.75570373005894
26,1.606695951999918e9,3,-2.000075050446325e6,5.192437262027066e6,4.1408182781526856e6,113.12681463351038,4809.559608845761,-5965.995568478491,1,-1.999927822489618e6,5.1924601317414325e6,4.141177396870771e6,389.2821524979374,388.79988265242883
26,1.606695951999918e9,3,-2.000075050446325e6,5.192437262027066e6,4.1408182781526856e6,113.12681463351038,4809.559608845761,-5965.995568478491,2,-1.9998942488783181e6,5.1926087840386825e6,4.1410952876923988e6,372.6989726542909,372.6168173267596
26,1.606695951999918e9,3,-2.000075050446325e6,5.192437262027066e6,4.1408182781526856e6,113.12681463351038,4809.559608845761,-5965.995568478491,4,-2.0001191441091886e6,5.192516376674143e6,4.1412149462490715e6,409.54676637713646,406.87707870703764
27,1.606696011999918e9,3,-1.987787512797015e6,5.46965926557824e6,3.7741994419222334e6,295.76081967584764,4427.597036227582,-6250.256923429093,1,-1.9876485368217786e6,5.469692557307222e6,3.7745791770669315e6,403.6047882814242,405.73567877419737
27,1.606696011999918e9,3,-1.987787512797015e6,5.46965926557824e6,3.7741994419222334e6,295.76081967584764,4427.597036227582,-6250.256923429093,2,-1.9876149301659726e6,5.469841284913528e6,3.7744963722048434e6,389.0621443439635,388.69447601804455
27,1.606696011999918e9,3,-1.987787512797015e6,5.46965926557824e6,3.7741994419222334e6,295.76081967584764,4427.597036227582,-6250.256923429093,4,-1.9878404487320965e6,5.469755032733106e6,3.7746251589741325e6,441.67094062201096,439.5549674974493
28,1.606696071999918e9,3,-1.9646770020112458e6,5.723336627924001e6,3.3913245485455e6,473.73356101550155,4025.0238202240894,-6507.666868097634,1,-1.9645474875100509e6,5.72338224424043e6,3.391724626565876e6,422.6843489318248,422.9861424827724
28,1.606696071999918e9,3,-1.9646770020112458e6,5.723336627924001e6,3.3913245485455e6,473.73356101550155,4025.0238202240894,-6507.666868097634,2,-1.96451422063944e6,5.723531046072462e6,3.391641920205557e6,404.463036967309,406.22772193098524
28,1.606696071999918e9,3,-1.9646770020112458e6,5.723336627924001e6,3.3913245485455e6,473.73356101550155,4025.0238202240894,-6507.666868097634,4,-1.9647395865200683e6,5.7234519988275375e6,3.3917797515912033e6,475.85156794048095,473.74790653378403
29,1.606696131999918e9,3,-1.931051468248234e6,5.9522850959050525e6,2.993839032613221e6,646.1085725879308,3603.6022369499256,-6737.099900937309,1,-1.9309325723175304e6,5.952345026216456e6,2.9942589764692644e6,434.98548171740384,440.545941748684
29,1.606696131999918e9,3,-1.931051468248234e6,5.9522850959050525e6,2.993839032613221e6,646.1085725879308,3603.6022369499256,-6737.099900937309,2,-1.9309000511577737e6,5.952494043723593e6,2.9941771834483566e6,426.74264323236457,425.3613915941324
29,1.606696131999918e9,3,-1.931051468248234e6,5.9522850959050525e6,2.993839032613221e6,646.1085725879308,3603.6022369499256,-6737.099900937309,4,-1.931124474492463e6,5.952423238426402e6,2.99432388434249e6,507.5200729369912,509.4059945432303
30,1.606696191999918e9,3,-1.887273917745314e6,6.155428972215951e6,2.5834522942606607e6,811.9879414247577,3165.1872219079833,-6937.550236585374,1,-1.8871667332407192e6,6.1555052719571665e6,2.583891412605029e6,455.5212090755128,458.4049398682289
30,1.606696191999918e9,3,-1.887273917745314e6,6.155428972215951e6,2.5834522942606607e6,811.9879414247577,3165.1872219079833,-6937.550236585374,2,-1.8871353923484096e6,6.155654797589881e6,2.5838113498645048e6,445.88254002740223,446.214423511819
30,1.606696191999918e9,3,-1.887273917745314e6,6.155428972215951e6,2.5834522942606607e6,811.9879414247577,3165.1872219079833,-6937.550236585374,4,-1.887358070856439e6,6.155593247054683e6,2.583966652239976e6,546.2873026712514,546.4724143428007
31,1.606696251999918e9,3,-1.8337599530903255e6,6.331806431890898e6,2.1619303599607004e6,970.5171628205172,2711.718171226577,-7108.136932594958,1,-1.8336654969851084e6,6.331901199994658e6,2.1623877380877407e6,474.1288066373619,476.5476895316266
31,1.606696251999918e9,3,-1.8337599530903255e6,6.331806431890898e6,2.1619303599607004e6,970.5171628205172,2711.718171226577,-7108.136932594958,2,-1.8336357942005664e6,6.3320516839173045e6,2.1623102034083395e6,469.464230384541,468.87634945357155
31,1.606696251999918e9,3,-1.8337599530903255e6,6.331806431890898e6,2.1619303599607004e6,970.5171628205172,2711.718171226577,-7108.136932594958,4,-1.8338559145221787e6,6.332000364598095e6,2.1624737473032735e6,585.4411446861252,584.8831467847206
32,1.606696311999918e9,3,-1.7709750088684368e6,6.48057433546745e6,1.731088249261614e6,1120.8898027199966,2245.210187843398,-7248.108553014472,1,-1.7708942117655203e6,6.480689690226414e6,1.731562742254149e6,493.03644489921356,494.9530202151989
32,1.606696311999918e9,3,-1.7709750088684368e6,6.48057433546745e6,1.731088249261614e6,1120.8898027199966,2245.210187843398,-7248.108553014472,2,-1.7708666215182077e6,6.480841743556413e6,1.731488493099325e6,494.2243239306505,493.4065599057711
32,1.606696311999918e9,3,-1.7709750088684368e6,6.48057433546745e6,1.731088249261614e6,1120.8898027199966,2245.210187843398,-7248.108553014472,4,-1.7710833612821489e6,6.480801584585791e6,1.7316598263725208e6,625.8981521553627,624.5660902231664
33,1.606696371999918e9,3,-1.6994314109357002e6,6.601012473227552e6,1.2927820817935239e6,1262.35183780912,1767.7447590211057,-7356.847148308472,1,-1.6993651074783697e6,6.601150526608081e6,1.2932723103950545e6,514.5772802307179,513.5941647721614
33,1.606696371999918e9,3,-1.6994314109357002e6,6.601012473227552e6,1.2927820817935239e6,1262.35183780912,1767.7447590211057,-7356.847148308472,2,-1.6993401138328519e6,6.601304921676949e6,1.2932020420531756e6,524.5647629316915,519.8344700283976
33,1.606696371999918e9,3,-1.6994314109357002e6,6.601012473227552e6,1.2927820817935239e6,1262.35183780912,1767.7447590211057,-7356.847148308472,4,-1.6995526436218014e6,6.601276793759975e6,1.2933806220115628e6,665.1733991760634,665.4420340266709
34,1.606696431999918e9,3,-1.6196849932105385e6,6.6925272875446845e6,848900.9616499052,1394.205801273096,1281.4599285407626,-7433.871701717223,1,-1.619633913048308e6,6.692690118312719e6,849405.3112720667,532.1604680353877,532.4392766942635
34,1.606696431999918e9,3,-1.6196849932105385e6,6.6925272875446845e6,848900.9616499052,1394.205801273096,1281.4599285407626,-7433.871701717223,2,-1.6196120015638184e6,6.692847786267715e6,849339.6330184886,552.2528578500534,548.1603611806596
34,1.606696431999918e9,3,-1.6196849932105385e6,6.6925272875446845e6,848900.9616499052,1394.205801273096,1281.4599285407626,-7433.871701717223,4,-1.6198194883668795e6,6.692832490101757e6,849524.8316872537,708.1472032854645,707.4258769823593
35,1.606696491999918e9,3,-1.532331665967973e6,6.754654939131269e6,401358.6769995151,1515.814494933267,788.5400272883825,-7478.8408167590605,1,-1.5322964262708037e6,6.75484456503752e6,401875.30065911077,554.3396677661103,551.4524696035991
35,1.606696491999918e9,3,-1.532331665967973e6,6.754654939131269e6,401358.6769995151,1515.814494933267,788.5400272883825,-7478.8408167590605,2,-1.5322780755927942e6,6.755006589575881e6,401814.7141798002,577.2961963837907,578.3596401115144
35,1.606696491999918e9,3,-1.532331665967973e6,6.754654939131269e6,401358.6769995151,1515.814494933267,788.5400272883825,-7478.8408167590605,4,-1.5324796858351775e6,6.755004845452065e6,402005.82293792797,748.9751477498577,750.427997894617
36,1.606696551999918e9,3,-1.4380036788714777e6,6.787063771724993e6,-47914.739958841834,1626.6043280910383,291.2050230846888,-7491.554674529091,1,-1.437984777770871e6,6.787282121322418e6,-47387.914538373625,571.2964952768834,570.5951471498757
36,1.606696551999918e9,3,-1.4380036788714777e6,6.787063771724993e6,-47914.739958841834,1626.6043280910383,291.2050230846888,-7491.554674529091,2,-1.437970450722609e6,6.7874497293464085e6,-47443.03752484618,609.8250087399217,610.3856007829048
36,1.606696551999918e9,3,-1.4380036788714777e6,6.787063771724993e6,-47914.739958841834,1626.6043280910383,291.2050230846888,-7491.554674529091,4,-1.4381653537324348e6,6.7874621673443215e6,-47246.80111992549,792.9025922481541,794.3551615607786
37,1.606696611999918e9,3,-1.3373657143808245e6,6.7895561234678645e6,-496981.54562469805,1726.0682530049642,-208.30041110663515,-7471.9561978402735,1,-1.3373635249857472e6,6.78980500829487e6,-496446.8086186148,590.1894006298706,589.8238010112215
37,1.606696611999918e9,3,-1.3373657143808245e6,6.7895561234678645e6,-496981.54562469805,1726.0682530049642,-208.30041110663515,-7471.9561978402735,2,-1.3373536594412928e6,6.789979557223888e6,-496496.247308738,644.1981350106579,644.1707248711766
37,1.606696611999918e9,3,-1.3373657143808245e6,6.7895561234678645e6,-496981.54562469805,1726.0682530049642,-208.30041110663515,-7471.9561978402735,4,-1.3375410311537217e6,6.790006708303404e6,-496295.7333496042,837.1066517990678,839.10734804717
