range_counter,time,requester_id,requester_position_x,requester_position_y,requester_position_z,requester_velocity_x,requester_velocity_y,requester_velocity_z,receiver_id,receiver_position_x,receiver_position_y,receiver_position_z,range_measurement,true_range
5,1.606694691999918e9,4,143345.9956841045,-3.184169311037433e6,6.151932572288636e6,-3009.412463744939,6226.209818001306,3295.605407495871,3,143343.924513994,-3.1841815502272197e6,6.151891883598298e6,41.7639842761341,42.54006386583889
6,1.606694751999918e9,4,-35741.00497298961,-2.803270419183031e6,6.3362805154126175e6,-2957.67687475948,6465.804815927659,2847.1497928100744,1,-35670.94531973577,-2.803278450198457e6,6.336284914756792e6,69.78950026682301,70.65554792075912
6,1.606694751999918e9,4,-35741.00497298961,-2.803270419183031e6,6.3362805154126175e6,-2957.67687475948,6465.804815927659,2847.1497928100744,2,-35663.75218058329,-2.8032266605116157e6,6.336274760960966e6,92.38881683522663,88.97150651995263
6,1.606694751999918e9,4,-35741.00497298961,-2.803270419183031e6,6.3362805154126175e6,-2957.67687475948,6465.804815927659,2847.1497928100744,3,-35743.53723527363,-2.803284542427064e6,6.336231229358338e6,54.76934055695431,51.332187959799704
7,1.606694811999918e9,4,-211282.89384757765,-2.4088374324456137e6,6.493348848422742e6,-2891.326961135905,6677.1688045451265,2386.6106920563334,1,-211201.92053637255,-2.40884711826949e6,6.493353622262917e6,79.4320011078127,81.69015767948997
7,1.606694811999918e9,4,-211282.89384757765,-2.4088374324456137e6,6.493348848422742e6,-2891.326961135905,6677.1688045451265,2386.6106920563334,2,-211193.58714820552,-2.4087866294835103e6,6.493341430920131e6,100.92386596848324,103.01284801528341
7,1.606694811999918e9,4,-211282.89384757765,-2.4088374324456137e6,6.493348848422742e6,-2891.326961135905,6677.1688045451265,2386.6106920563334,3,-211285.88813158486,-2.408853171762556e6,6.493290711295102e6,62.9528017867558,60.304373347444226
8,1.606694871999918e9,4,-382418.78462454234,-2.0025949049466043e6,6.622471615014947e6,-2810.906580054156,6859.299763244621,1915.9636283858583,1,-382327.2603583698,-2.002606322522579e6,6.622476806784419e6,92.20880132206774,92.37968829681057
8,1.606694871999918e9,4,-382418.78462454234,-2.0025949049466043e6,6.622471615014947e6,-2810.906580054156,6859.299763244621,1915.9636283858583,2,-382317.73386073956,-2.00253725841548e6,6.62246223681398e6,114.85665632055674,116.71473801183886
8,1.606694871999918e9,4,-382418.78462454234,-2.0025949049466043e6,6.622471615014947e6,-2810.906580054156,6859.299763244621,1915.9636283858583,3,-382422.2210636973,-2.0026119722873974e6,6.622404284080388e6,68.4020722368716,69.54536637620677
9,1.606694931999918e9,4,-548322.4404897142,-1.58632367682142e6,6.723102587340031e6,-2717.0262283942043,7011.324124030264,1437.2226936099444,1,-548220.7736626031,-1.5863368804297303e6,6.723108213488347e6,104.86304896139504,102.67488764110094
9,1.606694931999918e9,4,-548322.4404897142,-1.58632367682142e6,6.723102587340031e6,-2717.0262283942043,7011.324124030264,1437.2226936099444,2,-548209.9962122956,-1.5862594198360757e6,6.723090905510055e6,131.65517431922646,130.03515232925622
9,1.606694931999918e9,4,-548322.4404897142,-1.58632367682142e6,6.723102587340031e6,-2717.0262283942043,7011.324124030264,1437.2226936099444,3,-548326.2722738622,-1.5863417776733516e6,6.723025621042457e6,80.68914257218131,79.15891846510799
10,1.606694991999918e9,4,-708206.1603368022,-1.1618530590467837e6,6.794817339561811e6,-2610.359132179618,7132.500243344114,952.4325201699572,1,-708094.8011751737,-1.161868080375163e6,6.79482338100757e6,114.26976561722802,112.53000600614729
10,1.606694991999918e9,4,-708206.1603368022,-1.1618530590467837e6,6.794817339561811e6,-2610.359132179618,7132.500243344114,952.4325201699572,2,-708082.7105344683,-1.1617824624870676e6,6.79480296895104e6,142.4289391379324,142.93439891773494
10,1.606694991999918e9,4,-708206.1603368022,-1.1618530590467837e6,6.794817339561811e6,-2610.359132179618,7132.500243344114,952.4325201699572,3,-708210.3071356713,-1.161871908231668e6,6.794730189911836e6,86.84505982258477,89.26112929156544
11,1.606695051999918e9,4,-861324.4068070125,-731052.8326675664,6.83731483776579e6,-2491.6372236647467,7222.221412710624,463.6601827167765,1,-861203.842556936,-731069.6840056537,6.837321231449473e6,119.84955004763397,121.90399986420546
11,1.606695051999918e9,4,-861324.4068070125,-731052.8326675664,6.83731483776579e6,-2491.6372236647467,7222.221412710624,463.6601827167765,2,-861190.3737804118,-730976.2103326534,6.83729735507161e6,157.3967223472032,155.3752844665224
11,1.606695051999918e9,4,-861324.4068070125,-731052.8326675664,6.83731483776579e6,-2491.6372236647467,7222.221412710624,463.6601827167765,3,-861328.7482480668,-731072.1727372545,6.837216845009719e6,97.52753865875496,99.9773306718897
12,1.606695111999918e9,4,-1.006977220348799e6,-295825.061464885,6.850418541645636e6,-2361.6466902124967,7280.01844706591,-27.01297164031782,1,-1.0068479701938131e6,-295843.74023767846,6.850425172723937e6,129.70128802845176,130.76111928394425
12,1.606695111999918e9,4,-1.006977220348799e6,-295825.061464885,6.850418541645636e6,-2361.6466902124967,7280.01844706591,-27.01297164031782,2,-1.0068330580069359e6,-295742.7746983588,6.850397490445574e6,169.35830916036343,167.3231776558825
12,1.606695111999918e9,4,-1.006977220348799e6,-295825.061464885,6.850418541645636e6,-2361.6466902124967,7280.01844706591,-27.01297164031782,3,-1.0069815902065235e6,-295844.6834022381,6.850308931364221e6,111.50583053592234,111.43845778706498
13,1.606695171999918e9,4,-1.1445133264393185e6,141904.21479496558,6.834077015068881e6,-2221.2235481410494,7305.56168802469,-517.4995152948172,1,-1.1443759364089835e6,141883.71996887916,6.834083710176001e6,137.78668264627308,139.0715024406394
13,1.606695171999918e9,4,-1.1445133264393185e6,141904.21479496558,6.834077015068881e6,-2221.2235481410494,7305.56168802469,-517.4995152948172,2,-1.144359517858191e6,141991.75192923128,6.834051911660247e6,180.2922880128683,178.74565904939115
13,1.606695171999918e9,4,-1.1445133264393185e6,141904.21479496558,6.834077015068881e6,-2221.2235481410494,7305.56168802469,-517.4995152948172,3,-1.1445175079464507e6,141884.44994153545,6.833954898302461e6,129.0633847131948,123.7765691636967
14,1.606695231999918e9,4,-1.2733329895391765e6,580193.4020840671,6.78836404584255e6,-2071.2489556117976,7298.662532389701,-1005.7140980823051,1,-1.2731880267823804e6,580171.104528792,6.788370567524148e6,148.54329172215992,146.8125136356815
14,1.606695231999918e9,4,-1.2733329895391765e6,580193.4020840671,6.78836404584255e6,-2071.2489556117976,7298.662532389701,-1005.7140980823051,2,-1.2731700450486268e6,580285.7205480762,6.78833438602055e6,189.02196511646846,189.61358294846957
14,1.606695231999918e9,4,-1.2733329895391765e6,580193.4020840671,6.78836404584255e6,-2071.2489556117976,7298.662532389701,-1005.7140980823051,3,-1.2733367111790252e6,580173.5416866968,6.78822842267892e6,137.85597103420375,137.1201243424772
15,1.606695291999918e9,4,-1.3928905773131885e6,1.0170938487289844e6,6.713478278454825e6,-1912.6443761404169,7259.274455273086,-1489.5815164850485,1,-1.3927386241557375e6,1.0170697558322699e6,6.713484321167905e6,156.26348231647424,153.96994548542727
15,1.606695291999918e9,4,-1.3928905773131885e6,1.0170938487289844e6,6.713478278454825e6,-1912.6443761404169,7259.274455273086,-1489.5815164850485,2,-1.3927190321492215e6,1.0171904226513872e6,6.713443545183377e6,199.65597985463398,199.90164059903816
15,1.606695291999918e9,4,-1.3928905773131885e6,1.0170938487289844e6,6.713478278454825e6,-1912.6443761404169,7259.274455273086,-1489.5815164850485,3,-1.3928935088444632e6,1.0170738264942594e6,6.713328045052901e6,148.1470143861962,151.59010130204854
16,1.606695351999918e9,4,-1.5026968310786688e6,1.4506583878819288e6,6.609742365701244e6,-1746.3666411755848,7187.493518332424,-1967.0446864966743,1,-1.5025384791836098e6,1.4506324907645157e6,6.609747553197185e6,159.64801719527637,160.5393829351987
16,1.606695351999918e9,4,-1.5026968310786688e6,1.4506583878819288e6,6.609742365701244e6,-1746.3666411755848,7187.493518332424,-1967.0446864966743,2,-1.5025172437166537e6,1.4507586311575957e6,6.609702037274384e6,211.48298118160028,209.5870151631655
16,1.606695351999918e9,4,-1.5026968310786688e6,1.4506583878819288e6,6.609742365701244e6,-1746.3666411755848,7187.493518332424,-1967.0446864966743,3,-1.5026985810988517e6,1.4506380007894903e6,6.609576324559897e6,167.885249842852,167.29721076145142
17,1.606695411999918e9,4,-1.6023208373663807e6,1.8789498956071879e6,6.477601644580811e6,-1573.4029044478748,7083.558389875911,-2436.072522435188,1,-1.602156681833319e6,1.878922157540712e6,6.477605529372059e6,165.00400419153144,166.5278684475007
17,1.606695411999918e9,4,-1.6023208373663807e6,1.8789498956071879e6,6.477601644580811e6,-1573.4029044478748,7083.558389875911,-2436.072522435188,2,-1.6021337880764697e6,1.8790531612443358e6,6.477555203290239e6,216.83891449466978,218.65045653238136
17,1.606695411999918e9,4,-1.6023208373663807e6,1.8789498956071879e6,6.477601644580811e6,-1573.4029044478748,7083.558389875911,-2436.072522435188,3,-1.6023209516905202e6,1.8789287809658148e6,6.477418518544868e6,184.22483670998315,184.33932350626628
18,1.606695471999918e9,4,-1.6913916933018076e6,2.3000498370297467e6,6.31762234191553e6,-1394.765509492298,6947.849932776455,-2894.6677517293847,1,-1.6912223276289846e6,2.3000201823802716e6,6.317624406238613e6,174.35386206808263,171.95461842033575
18,1.606695471999918e9,4,-1.6913916933018076e6,2.3000498370297467e6,6.31762234191553e6,-1394.765509492298,6947.849932776455,-2894.6677517293847,2,-1.6911977833420911e6,2.300155417710438e6,6.3175692829387095e6,227.91313656380888,227.07621547339144
18,1.606695471999918e9,4,-1.6913916933018076e6,2.3000498370297467e6,6.31762234191553e6,-1394.765509492298,6947.849932776455,-2894.6677517293847,3,-1.6913896554626203e6,2.300027451341286e6,6.317420791157649e6,202.21319586826988,202.8003447702433
19,1.606695531999918e9,4,-1.7695998624315292e6,2.7120667749767536e6,6.130489311207297e6,-1211.4867797410811,6780.890365410301,-3340.8747261831254,1,-1.7694258729658052e6,2.712035077378042e6,6.130488970304283e6,174.6163398205254,176.8535783122897
19,1.606695531999918e9,4,-1.7695998624315292e6,2.7120667749767536e6,6.130489311207297e6,-1211.4867797410811,6780.890365410301,-3340.8747261831254,2,-1.7693997128201497e6,2.712173904382277e6,6.130429151848454e6,232.46216230856945,234.85255995951704
19,1.606695531999918e9,4,-1.7695998624315292e6,2.7120667749767536e6,6.130489311207297e6,-1211.4867797410811,6780.890365410301,-3340.8747261831254,3,-1.7695950953579436e6,2.712042375014421e6,6.13026795335442e6,224.4517647885055,222.74959524715035
20,1.606695591999918e9,4,-1.8366982143013861e6,3.1131448145840145e6,5.917003300818131e6,-1024.6137019918694,6583.341946183602,-3772.7872344918696,1,-1.8365201756988948e6,3.113110885369754e6,5.916999908034485e6,183.5787989153685,181.27450603516016
20,1.606695591999918e9,4,-1.8366982143013861e6,3.1131448145840145e6,5.917003300818131e6,-1024.6137019918694,6583.341946183602,-3772.7872344918696,2,-1.8364924650819004e6,3.1132526708035236e6,5.916935589438467e6,242.87093540758485,241.97218092545964
20,1.606695591999918e9,4,-1.8366982143013861e6,3.1131448145840145e6,5.917003300818131e6,-1024.6137019918694,6583.341946183602,-3772.7872344918696,3,-1.836690083425417e6,3.113117439697121e6,5.916760734553304e6,245.46012996461465,244.2414551400821
21,1.606695651999918e9,4,-1.8925027335983552e6,3.5014719575116453e6,5.678077753163539e6,-835.202553242462,6356.005090720986,-4188.5563218888765,1,-1.89232120490056e6,3.5014355328034125e6,5.67807060759768e6,183.40623291790428,185.28487958956725
21,1.606695651999918e9,4,-1.8925027335983552e6,3.5014719575116453e6,5.678077753163539e6,-835.202553242462,6356.005090720986,-4188.5563218888765,2,-1.892292043387988e6,3.501579666070674e6,5.6780020784578705e6,249.87797104591343,248.43139799686915
21,1.606695651999918e9,4,-1.8925027335983552e6,3.5014719575116453e6,5.678077753163539e6,-835.202553242462,6356.005090720986,-4188.5563218888765,3,-1.8924905514026785e6,3.501440413770042e6,5.677812584908239e6,269.5663570961281,267.3155759487863
22,1.606695711999918e9,4,-1.936892956307302e6,3.875288298065685e6,5.414735135512443e6,-644.3135560380701,6099.815887019749,-4586.398072098663,1,-1.9367084778670305e6,3.87524902720304e6,5.414723491529322e6,186.71138476632112,188.9711034015396
22,1.606695711999918e9,4,-1.936892956307302e6,3.875288298065685e6,5.414735135512443e6,-644.3135560380701,6099.815887019749,-4586.398072098663,2,-1.9366780018773673e6,3.8753949363098796e6,5.414651135543932e6,252.4800688077181,254.2304403160597
22,1.606695711999918e9,4,-1.936892956307302e6,3.875288298065685e6,5.414735135512443e6,-644.3135560380701,6099.815887019749,-4586.398072098663,3,-1.9368759884772361e6,3.8752511456930437e6,5.414446008658081e6,290.299280457115,291.9975067757976
23,1.606695771999918e9,4,-1.9698119814909815e6,4.232894106858043e6,5.128102806205946e6,-453.0053191779362,5815.843007142557,-4964.601307809315,1,-1.9696250723474799e6,4.232851541788767e6,5.128085884849185e6,195.0750418409817,192.43997859492833
23,1.606695771999918e9,4,-1.9698119814909815e6,4.232894106858043e6,5.128102806205946e6,-453.0053191779362,5815.843007142557,-4964.601307809315,2,-1.9695934574100722e6,4.232998710567056e6,5.128010176397099e6,264.65852806550447,259.3742303383064
23,1.606695771999918e9,4,-1.9698119814909815e6,4.232894106858043e6,5.128102806205946e6,-453.0053191779362,5815.843007142557,-4964.601307809315,3,-1.9697894543827283e6,4.232849651835838e6,5.127788432216872e6,313.06318493697415,318.2997402001642
24,1.606695831999918e9,4,-1.991266251919217e6,4.572657654245135e6,4.819408422517069e6,-262.3294581823717,5505.283933977792,-5321.535151477867,1,-1.991077408009381e6,4.57261124004901e6,4.819385424818713e6,196.37962033695158,195.81928917681537
24,1.606695831999918e9,4,-1.991266251919217e6,4.572657654245135e6,4.819408422517069e6,-262.3294581823717,5505.283933977792,-5321.535151477867,2,-1.9910448699693473e6,4.57275922419816e6,4.819306923822768e6,267.1675907503306,263.87195385303113
24,1.606695831999918e9,4,-1.991266251919217e6,4.572657654245135e6,4.819408422517069e6,-262.3294581823717,5505.283933977792,-5321.535151477867,3,-1.9912373616579345e6,4.572603943718343e6,4.8190676136021465e6,345.7797638302826,346.2227380974711
25,1.606695891999918e9,4,-2.0013249609693217e6,4.89302281433038e6,4.489974901249965e6,-73.3251428508455,5169.460511396617,-5655.656365922834,1,-2.00113465425507e6,4.8929718808729695e6,4.489945023459088e6,198.14224610868507,199.2574840771394
25,1.606695891999918e9,4,-2.0013249609693217e6,4.89302281433038e6,4.489974901249965e6,-73.3251428508455,5169.460511396617,-5655.656365922834,2,-2.0011014498470635e6,4.893120324778168e6,4.489864366780655e6,267.3667467411459,267.73751718129324
25,1.606695891999918e9,4,-2.0013249609693217e6,4.89302281433038e6,4.489974901249965e6,-73.3251428508455,5169.460511396617,-5655.656365922834,3,-2.0012888843105228e6,4.892957635908287e6,4.489606604363107e6,373.0553296856373,375.75570373005894
26,1.606695951999918e9,4,-2.0001191441091886e6,5.192516376674143e6,4.1412149462490715e6,112.98628738142297,4809.813841224062,-5965.516446707915,1,-1.999927822489618e6,5.1924601317414325e6,4.141177396870771e6,204.2902416650798,202.92217814080018
26,1.606695951999918e9,4,-2.0001191441091886e6,5.192516376674143e6,4.1412149462490715e6,112.98628738142297,4809.813841224062,-5965.516446707915,2,-1.9998942488783181e6,5.1926087840386825e6,4.1410952876923988e6,269.2102967162606,270.98921763508275
26,1.606695951999918e9,4,-2.0001191441091886e6,5.192516376674143e6,4.1412149462490715e6,112.98628738142297,4809.813841224062,-5965.516446707915,3,-2.000075050446325e6,5.192437262027066e6,4.1408182781526856e6,406.1537546179969,406.87707870703764
27,1.606696011999918e9,4,-1.9878404487320965e6,5.469755032733106e6,3.7746251589741325e6,295.60665716686265,4427.898541387559,-6249.768415523298,1,-1.9876485368217786e6,5.469692557307222e6,3.7745791770669315e6,206.50684359340795,206.9968500994313
27,1.606696011999918e9,4,-1.9878404487320965e6,5.469755032733106e6,3.7746251589741325e6,295.60665716686265,4427.898541387559,-6249.768415523298,2,-1.9876149301659726e6,5.469841284913528e6,3.7744963722048434e6,273.75692277329284,273.6495829304302
27,1.606696011999918e9,4,-1.9878404487320965e6,5.469755032733106e6,3.7746251589741325e6,295.60665716686265,4427.898541387559,-6249.768415523298,3,-1.987787512797015e6,5.46965926557824e6,3.7741994419222334e6,439.85106140406003,439.5549674974493
28,1.606696071999918e9,4,-1.9647395865200683e6,5.7234519988275375e6,3.3917797515912033e6,473.5661963470331,4025.376376755386,-6507.173272578841,1,-1.9645474875100509e6,5.72338224424043e6,3.391724626565876e6,211.03473305531622,211.67546029132365
28,1.606696071999918e9,4,-1.9647395865200683e6,5.7234519988275375e6,3.3917797515912033e6,473.5661963470331,4025.376376755386,-6507.173272578841,2,-1.96451422063944e6,5.723531046072462e6,3.391641920205557e6,275.4390484064398,275.7457850098787
28,1.606696071999918e9,4,-1.9647395865200683e6,5.7234519988275375e6,3.3917797515912033e6,473.5661963470331,4025.376376755386,-6507.173272578841,3,-1.9646770020112458e6,5.723336627924001e6,3.3913245485455e6,472.5133594642914,473.74790653378403
29,1.606696131999918e9,4,-1.931124474492463e6,5.952423238426402e6,2.99432388434249e6,645.9286791981291,3604.00927118598,-6736.6060552489935,1,-1.9309325723175304e6,5.952345026216456e6,2.9942589764692644e6,213.93165424377827,217.15576560454852
29,1.606696131999918e9,4,-1.931124474492463e6,5.952423238426402e6,2.99432388434249e6,645.9286791981291,3604.00927118598,-6736.6060552489935,2,-1.9309000511577737e6,5.952494043723593e6,2.9941771834483566e6,277.0746557127956,277.30916970578033
29,1.606696131999918e9,4,-1.931124474492463e6,5.952423238426402e6,2.99432388434249e6,645.9286791981291,3604.00927118598,-6736.6060552489935,3,-1.931051468248234e6,5.9522850959050525e6,2.993839032613221e6,508.4465009797485,509.4059945432303
30,1.606696191999918e9,4,-1.887358070856439e6,6.155593247054683e6,2.583966652239976e6,811.7964500679219,3165.651723487533,-6937.061468790034,1,-1.8871667332407192e6,6.1555052719571665e6,2.583891412605029e6,227.06111928642375,223.6307305343263
30,1.606696191999918e9,4,-1.887358070856439e6,6.155593247054683e6,2.583966652239976e6,811.7964500679219,3165.651723487533,-6937.061468790034,2,-1.8871353923484096e6,6.155654797589881e6,2.5838113498645048e6,280.3858210498109,278.37567089881355
30,1.606696191999918e9,4,-1.887358070856439e6,6.155593247054683e6,2.583966652239976e6,811.7964500679219,3165.651723487533,-6937.061468790034,3,-1.887273917745314e6,6.155428972215951e6,2.5834522942606607e6,550.2598941942142,546.4724143428007
31,1.606696251999918e9,4,-1.8338559145221787e6,6.332000364598095e6,2.1624737473032735e6,970.3152624818741,2712.242635935481,-7107.65906350576,1,-1.8336654969851084e6,6.331901199994658e6,2.1623877380877407e6,232.16748219149636,231.27914336442151
31,1.606696251999918e9,4,-1.8338559145221787e6,6.332000364598095e6,2.1624737473032735e6,970.3152624818741,2712.242635935481,-7107.65906350576,2,-1.8336357942005664e6,6.3320516839173045e6,2.1623102034083395e6,280.61232810459154,278.986082235275
31,1.606696251999918e9,4,-1.8338559145221787e6,6.332000364598095e6,2.1624737473032735e6,970.3152624818741,2712.242635935481,-7107.65906350576,3,-1.8337599530903255e6,6.331806431890898e6,2.1619303599607004e6,585.6675529517522,584.8831467847206
32,1.606696311999918e9,4,-1.7710833612821489e6,6.480801584585791e6,1.7316598263725208e6,1120.6789299546292,2245.796539516728,-7247.647840471425,1,-1.7708942117655203e6,6.480689690226414e6,1.731562742254149e6,237.42168083471697,240.2565573325758
32,1.606696311999918e9,4,-1.7710833612821489e6,6.480801584585791e6,1.7316598263725208e6,1120.6789299546292,2245.796539516728,-7247.647840471425,2,-1.7708666215182077e6,6.480841743556413e6,1.731488493099325e6,276.56011693989046,279.1844528238927
32,1.606696311999918e9,4,-1.7710833612821489e6,6.480801584585791e6,1.7316598263725208e6,1120.6789299546292,2245.796539516728,-7247.647840471425,3,-1.7709750088684368e6,6.48057433546745e6,1.731088249261614e6,622.5068532809678,624.5660902231664
33,1.606696371999918e9,4,-1.6995526436218014e6,6.601276793759975e6,1.2933806220115628e6,1262.1336660019147,1768.3942763674654,-7356.410220761588,1,-1.6993651074783697e6,6.601150526608081e6,1.2932723103950545e6,248.51500227729855,250.68826261175138
33,1.606696371999918e9,4,-1.6995526436218014e6,6.601276793759975e6,1.2933806220115628e6,1262.1336660019147,1768.3942763674654,-7356.410220761588,2,-1.6993401138328519e6,6.601304921676949e6,1.2932020420531756e6,279.9132878282654,279.0177278270974
33,1.606696371999918e9,4,-1.6995526436218014e6,6.601276793759975e6,1.2933806220115628e6,1262.1336660019147,1768.3942763674654,-7356.410220761588,3,-1.6994314109357002e6,6.601012473227552e6,1.2927820817935239e6,666.1808048285783,665.4420340266709
34,1.606696431999918e9,4,-1.6198194883668795e6,6.692832490101757e6,849524.8316872537,1393.9822242220612,1282.173177181293,-7433.465472655047,1,-1.619633913048308e6,6.692690118312719e6,849405.3112720667,261.2600610013591,262.6652904806539
34,1.606696431999918e9,4,-1.6198194883668795e6,6.692832490101757e6,849524.8316872537,1393.9822242220612,1282.173177181293,-7433.465472655047,2,-1.6196120015638184e6,6.692847786267715e6,849339.6330184886,281.4790385936069,278.5377767015409
34,1.606696431999918e9,4,-1.6198194883668795e6,6.692832490101757e6,849524.8316872537,1393.9822242220612,1282.173177181293,-7433.465472655047,3,-1.6196849932105385e6,6.6925272875446845e6,848900.9616499052,707.3698885704454,707.4258769823593
35,1.606696491999918e9,4,-1.5324796858351775e6,6.755004845452065e6,402005.82293792797,1515.5876144709432,789.3168040990796,-7478.472373987607,1,-1.5322964262708037e6,6.75484456503752e6,401875.30065911077,276.67418962954173,276.24254648559486
35,1.606696491999918e9,4,-1.5324796858351775e6,6.755004845452065e6,402005.82293792797,1515.5876144709432,789.3168040990796,-7478.472373987607,2,-1.5322780755927942e6,6.755006589575881e6,401814.7141798002,275.9138279566484,277.79900870034123
35,1.606696491999918e9,4,-1.5324796858351775e6,6.755004845452065e6,402005.82293792797,1515.5876144709432,789.3168040990796,-7478.472373987607,3,-1.532331665967973e6,6.754654939131269e6,401358.6769995151,752.5722219070749,750.427997894617
36,1.606696551999918e9,4,-1.4381653537324348e6,6.7874621673443215e6,-47246.80111992549,1626.3764413771194,292.04431914390005,-7491.231236902339,1,-1.437984777770871e6,6.787282121322418e6,-47387.914538373625,293.9001078922686,291.439950528738
36,1.606696551999918e9,4,-1.4381653537324348e6,6.7874621673443215e6,-47246.80111992549,1626.3764413771194,292.04431914390005,-7491.231236902339,2,-1.437970450722609e6,6.7874497293464085e6,-47443.03752484618,281.2734112739904,276.85847223347855
36,1.606696551999918e9,4,-1.4381653537324348e6,6.7874621673443215e6,-47246.80111992549,1626.3764413771194,292.04431914390005,-7491.231236902339,3,-1.4380036788714777e6,6.787063771724993e6,-47914.739958841834,792.3272246513021,794.3551615607786
37,1.606696611999918e9,4,-1.3375410311537217e6,6.790006708303404e6,-496295.7333496042,1725.8418321465615,-207.40044699864353,-7471.685065351182,1,-1.3373635249857472e6,6.78980500829487e6,-496446.8086186148,310.57281461992665,308.24514597672857
37,1.606696611999918e9,4,-1.3375410311537217e6,6.790006708303404e6,-496295.7333496042,1725.8418321465615,-207.40044699864353,-7471.685065351182,2,-1.3373536594412928e6,6.789979557223888e6,-496496.247308738,276.129268001234,275.7737977853773
37,1.606696611999918e9,4,-1.3375410311537217e6,6.790006708303404e6,-496295.7333496042,1725.8418321465615,-207.40044699864353,-7471.685065351182,3,-1.3373657143808245e6,6.7895561234678645e6,-496981.54562469805,839.4240317547145,839.10734804717
